Campanha,Dia,Cidade (local geográfico),Tipo de campanha,Código da moeda,Cliques,Impr.,CTR,CPC médio,Custo,Conversões,Custo / conv.,Taxa de conv.
[download]Manutencao_Novembro,2021-11-20,Picos,App,BRL,3,33,"0,09","0,5","1,51",2,"0,75","0,67"
[download]Manutencao_Novembro,2021-11-15,São Cristóvão,App,BRL,1,23,"0,04","0,1","0,1",1,"0,1","1,00"
[download]Manutencao_Novembro,2021-11-30,São Cristóvão,App,BRL,0,44,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Valença,App,BRL,3,18,"0,17","0,38","1,15",2,"0,57","0,67"
[download]Manutencao_Novembro,2021-11-22,Cabo de Santo Agostinho,App,BRL,2,175,"0,01","0,2","0,4",1,"0,4","0,50"
[download]Manutencao_Novembro,2021-11-26,Pesqueira,App,BRL,1,21,"0,05","0,39","0,39",1,"0,39","1,00"
[download]Manutencao_Novembro,2021-11-27,Tucuruí,App,BRL,0,40,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-12,Cabo de Santo Agostinho,App,BRL,0,14,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-25,Jequié,App,BRL,1,156,"0,01","0,1","0,1",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-18,Seabra,App,BRL,1,12,"0,08","0,45","0,45",1,"0,45","1,00"
[download]Manutencao_Novembro,2021-11-18,Rio Largo,App,BRL,0,71,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,Serrinha,App,BRL,1,26,"0,04","4,36","4,36",0,0,"0,00"
[download]Abreu e Lima/PE-Novembro,2021-11-22,Abreu e Lima,App,BRL,21,1229,"0,02","0,91","19,01",10,"1,9","0,48"
[download]Santa Cruz do Capibaribe/PE-Novembro,2021-11-11,Santa Cruz do Capibaribe,App,BRL,58,1203,"0,05","0,74","42,81",19,"2,25","0,33"
[download]Manutencao_Novembro,2021-11-26,Moreno,App,BRL,0,24,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-19,Estância,App,BRL,14,91,"0,15","0,19","2,72",12,"0,23","0,86"
[download]Manutencao_Novembro,2021-11-21,Guaratinguetá,App,BRL,4,116,"0,03","0,35","1,39",4,"0,35","1,00"
[download]Manutencao_Novembro,2021-11-29,Lajedo,App,BRL,1,9,"0,11","0,3","0,3",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-23,Itabaianinha,App,BRL,0,29,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-30,Picos,App,BRL,4,58,"0,07","0,17","0,67",1,"0,67","0,25"
[download]Manutencao_Novembro,2021-11-12,Timbaúba,App,BRL,0,8,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-16,Embu das Artes,App,BRL,0,101,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Timbaúba,App,BRL,0,13,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-21,Embu das Artes,App,BRL,1,81,"0,01","0,06","0,06",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,Timbaúba,App,BRL,0,8,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-25,Timbaúba,App,BRL,0,11,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,Juazeiro,App,BRL,2,103,"0,02","0,33","0,67",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-13,Ipirá,App,BRL,1,15,"0,07","2,3","2,3",1,"2,3","1,00"
[download]Manutencao_Novembro,2021-11-28,Paulo Afonso,App,BRL,4,41,"0,10","0,12","0,47",2,"0,23","0,50"
[download]Manutencao_Novembro,2021-11-26,Bezerros,App,BRL,0,39,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,São Cristóvão,App,BRL,1,11,"0,09","1,57","1,57",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-28,Bezerros,App,BRL,1,39,"0,03","0,56","0,56",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,Eunápolis,App,BRL,4,81,"0,05","0,14","0,55",1,"0,55","0,25"
[download]Manutencao_Novembro,2021-11-22,Teixeira de Freitas,App,BRL,6,200,"0,03","0,26","1,58",3,"0,53","0,50"
[download]Manutencao_Novembro,2021-11-25,Petrolina,App,BRL,4,269,"0,01","0,33","1,32",2,"0,66","0,50"
[download]Manutencao_Novembro,2021-11-16,Espírito Santo do Pinhal,App,BRL,0,12,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Espírito Santo do Pinhal,App,BRL,0,12,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Paulista,App,BRL,5,243,"0,02","0,44","2,22",1,"2,22","0,20"
[download]Manutencao_Novembro,2021-11-25,Espírito Santo do Pinhal,App,BRL,0,14,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-28,Estância,App,BRL,5,38,"0,13","0,38","1,9",2,"0,95","0,40"
[download]Manutencao_Novembro,2021-11-19,Recife,App,BRL,3,371,"0,01","0,19","0,58",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-28,Madre de Deus,App,BRL,0,7,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-22,Dias d'Ávila,App,BRL,4,61,"0,07","0,21","0,82",2,"0,41","0,50"
[download]Manutencao_Novembro,2021-11-29,Goiana,App,BRL,0,49,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-30,Pombal,App,BRL,1,9,"0,11","0,57","0,57",1,"0,57","1,00"
[download]Manutencao_Novembro,2021-11-28,Bom Jesus da Lapa,App,BRL,0,17,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Louveira,App,BRL,0,5,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-19,Vitória de Santo Antão,App,BRL,2,17,"0,12","0,38","0,75",2,"0,38","1,00"
[download]Manutencao_Novembro,2021-11-18,Lagarto,App,BRL,16,67,"0,24","0,39","6,2",15,"0,41","0,94"
[download]Manutencao_Novembro,2021-11-16,Santa Cruz do Capibaribe,App,BRL,2,13,"0,15","0,9","1,81",2,"0,9","1,00"
[download]Manutencao_Novembro,2021-11-21,Santa Cruz do Capibaribe,App,BRL,0,1,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-23,São Miguel dos Campos,App,BRL,1,31,"0,03","0,13","0,13",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Jacobina,App,BRL,2,32,"0,06","0,94","1,87",2,"0,94","1,00"
[download]Manutencao_Novembro,2021-11-27,Abreu e Lima,App,BRL,0,10,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,Icó,App,BRL,0,13,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-20,Cruz das Almas,App,BRL,0,4,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-13,Itaberaba,App,BRL,0,14,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-30,Guarabira,App,BRL,1,36,"0,03","0,02","0,02",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-16,Rio Largo,App,BRL,0,72,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-19,Salgueiro,App,BRL,3,19,"0,16","0,35","1,05",1,"1,05","0,33"
[download]CARPINA/PE-Novembro,2021-11-06,Carpina,App,BRL,20,382,"0,05","0,42","8,42",11,"0,77","0,55"
[download]CARPINA/PE-Novembro,2021-11-04,Carpina,App,BRL,20,278,"0,07","0,44","8,86",9,"0,98","0,45"
[download]CARPINA/PE-Novembro,2021-11-21,Carpina,App,BRL,13,318,"0,04","0,38","4,94",7,"0,71","0,54"
[download]CARPINA/PE-Novembro,2021-11-22,Carpina,App,BRL,12,374,"0,03","0,14","1,67",8,"0,21","0,67"
[download]Vitória de Santo Antão/PE-Novembro,2021-11-07,Vitória de Santo Antão,App,BRL,25,651,"0,04","0,83","20,69",13,"1,59","0,52"
[download]Vitória de Santo Antão/PE-Novembro,2021-11-15,Vitória de Santo Antão,App,BRL,36,522,"0,07","0,62","22,41",11,"2,04","0,31"
[download]Manutencao_Novembro,2021-11-22,Lajedo,App,BRL,2,15,"0,13","0,3","0,61",1,"0,61","0,50"
[download]Manutencao_Novembro,2021-11-18,Caruaru,App,BRL,6,305,"0,02","0,32","1,89",1,"1,89","0,17"
[download]Manutencao_Novembro,2021-11-13,Goiana,App,BRL,2,32,"0,06","0,48","0,96",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-28,Nossa Senhora do Socorro,App,BRL,2,141,"0,01","0,03","0,07",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Atalaia,App,BRL,0,1,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-13,Jequié,App,BRL,2,38,"0,05","0,69","1,39",1,"1,39","0,50"
[download]Manutencao_Novembro,2021-11-22,Santa Cruz do Capibaribe,App,BRL,1,8,"0,13","0,2","0,2",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-13,Farroupilha,App,BRL,2,56,"0,04","0,84","1,67",1,"1,67","0,50"
[download]Manutencao_Novembro,2021-11-12,Vitória de Santo Antão,App,BRL,0,13,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,Rolândia,App,BRL,1,11,"0,09","1,38","1,38",1,"1,38","1,00"
[download]Manutencao_Novembro,2021-11-17,Lagarto,App,BRL,6,36,"0,17","0,38","2,26",6,"0,38","1,00"
[download]Manutencao_Novembro,2021-11-16,Senhor do Bonfim,App,BRL,1,16,"0,06","0,39","0,39",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-24,Abreu e Lima,App,BRL,2,17,"0,12","0,14","0,29",1,"0,29","0,50"
[download]Manutencao_Novembro,2021-11-29,Araripina,App,BRL,7,55,"0,13","0,4","2,79",6,"0,46","0,86"
[download]Manutencao_Novembro,2021-11-30,Tobias Barreto,App,BRL,13,60,"0,22","0,32","4,11",10,"0,41","0,77"
[download]Manutencao_Novembro,2021-11-13,Rolândia,App,BRL,0,27,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Mococa,App,BRL,0,8,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-16,Pirassununga,App,BRL,0,27,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-16,Surubim,App,BRL,0,10,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Assú,App,BRL,0,21,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Assú,App,BRL,1,17,"0,06","0,4","0,4",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-21,Guarabira,App,BRL,0,24,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-24,Simão Dias,App,BRL,8,27,"0,30","0,36","2,87",7,"0,41","0,88"
[download]Manutencao_Novembro,2021-11-16,Escada,App,BRL,1,18,"0,06","0,6","0,6",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-13,Santa Inês,App,BRL,0,22,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-21,Propriá,App,BRL,1,7,"0,14","0,4","0,4",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-27,Pojuca,App,BRL,3,17,"0,18","0,58","1,74",2,"0,87","0,67"
[download]Manutencao_Novembro,2021-11-20,Salto de Pirapora,App,BRL,2,24,"0,08","0,32","0,64",2,"0,32","1,00"
[download]Manutencao_Novembro,2021-11-28,Salto de Pirapora,App,BRL,0,34,"0,00",0,0,0,0,"0,00"
[download]Toritama/PE-Novembro,2021-11-12,Toritama,App,BRL,121,2965,"0,04","0,57","68,73",26,"2,64","0,21"
[download]Toritama/PE-Novembro,2021-11-15,Toritama,App,BRL,140,3620,"0,04","0,64","89,54",31,"2,89","0,22"
[download]Manutencao_Novembro,2021-11-29,Toritama,App,BRL,0,15,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-19,Pojuca,App,BRL,16,17,"0,94","0,49","7,87",11,"0,72","0,69"
[download]Manutencao_Novembro,2021-11-18,Irecê,App,BRL,10,25,"0,40","0,52","5,15",9,"0,57","0,90"
[download]Manutencao_Novembro,2021-11-16,Itanhaém,App,BRL,0,60,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,Feira de Santana,App,BRL,2,458,"0,00","0,07","0,14",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-25,Picos,App,BRL,6,75,"0,08","0,48","2,87",4,"0,72","0,67"
[download]Manutencao_Novembro,2021-11-25,Monteiro,App,BRL,1,15,"0,07","0,06","0,06",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,São Cristóvão,App,BRL,0,77,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-18,Timbaúba,App,BRL,0,12,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-16,Vinhedo,App,BRL,0,46,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Tucuruí,App,BRL,2,50,"0,04","0,82","1,65",1,"1,65","0,50"
[download]Manutencao_Novembro,2021-11-29,Pesqueira,App,BRL,1,35,"0,03","0,31","0,31",1,"0,31","1,00"
[download]Manutencao_Novembro,2021-11-29,Garanhuns,App,BRL,7,186,"0,04","0,16","1,15",3,"0,38","0,43"
[download]Manutencao_Novembro,2021-11-13,Teixeira de Freitas,App,BRL,0,29,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-19,Caicó,App,BRL,2,41,"0,05","0,46","0,92",1,"0,92","0,50"
[download]Manutencao_Novembro,2021-11-15,Eunápolis,App,BRL,0,22,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-12,Catu,App,BRL,0,5,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-12,Guaratinguetá,App,BRL,0,27,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,Açu,App,BRL,0,1,"0,00",0,0,0,0,"0,00"
[download]Abreu e Lima/PE-Novembro,2021-11-07,Abreu e Lima,App,BRL,20,512,"0,04","1,16","23,28",7,"3,33","0,35"
[download]Abreu e Lima/PE-Novembro,2021-11-27,Abreu e Lima,App,BRL,19,1393,"0,01",1,"19,01",9,"2,11","0,47"
[download]Abreu e Lima/PE-Novembro,2021-11-09,Abreu e Lima,App,BRL,27,771,"0,04","0,93","25,12",9,"2,79","0,33"
[download]Abreu e Lima/PE-Novembro,2021-11-29,Abreu e Lima,App,BRL,20,979,"0,02","0,97","19,44",7,"2,78","0,35"
[download]Santa Cruz do Capibaribe/PE-Novembro,2021-11-03,Santa Cruz do Capibaribe,App,BRL,14,190,"0,07","0,47","6,52",1,"6,52","0,07"
[download]Santa Cruz do Capibaribe/PE-Novembro,2021-11-22,Santa Cruz do Capibaribe,App,BRL,37,1032,"0,04","1,02","37,88",15,"2,53","0,41"
[download]Manutencao_Novembro,2021-11-22,Belo Jardim,App,BRL,0,5,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-30,Açu,App,BRL,0,3,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,Recife,App,BRL,3,228,"0,01","0,29","0,88",2,"0,44","0,67"
[download]Manutencao_Novembro,2021-11-20,Aparecida,App,BRL,0,13,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-24,Timbaúba,App,BRL,0,14,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,Vinhedo,App,BRL,1,22,"0,05","0,28","0,28",1,"0,28","1,00"
[download]Manutencao_Novembro,2021-11-15,Juazeiro,App,BRL,2,19,"0,11","2,85","5,7",1,"5,7","0,50"
[download]Manutencao_Novembro,2021-11-16,Jequié,App,BRL,0,70,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-28,Cabo de Santo Agostinho,App,BRL,3,140,"0,02","0,07","0,21",1,"0,21","0,33"
[download]Manutencao_Novembro,2021-11-25,Paudalho,App,BRL,0,7,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-28,Patos,App,BRL,6,98,"0,06","0,52","3,12",5,"0,62","0,83"
[download]Manutencao_Novembro,2021-11-24,São Cristóvão,App,BRL,1,56,"0,02","0,62","0,62",1,"0,62","1,00"
[download]Manutencao_Novembro,2021-11-30,Pirassununga,App,BRL,0,32,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-12,Belo Jardim,App,BRL,0,11,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-20,Belo Jardim,App,BRL,0,2,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-27,Gravatá,App,BRL,1,70,"0,01","0,11","0,11",1,"0,11","1,00"
[download]Manutencao_Novembro,2021-11-27,Catu,App,BRL,2,19,"0,11","0,25","0,51",2,"0,25","1,00"
[download]Manutencao_Novembro,2021-11-29,Madre de Deus,App,BRL,2,48,"0,04","0,2","0,39",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-25,Lajedo,App,BRL,0,9,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-24,Pombal,App,BRL,0,15,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-20,Pombal,App,BRL,2,6,"0,33","0,72","1,44",2,"0,72","1,00"
[download]Manutencao_Novembro,2021-11-25,Senhor do Bonfim,App,BRL,1,35,"0,03","0,28","0,28",1,"0,28","1,00"
[download]Manutencao_Novembro,2021-11-26,Senhor do Bonfim,App,BRL,2,26,"0,08","0,4","0,8",2,"0,4","1,00"
[download]Manutencao_Novembro,2021-11-27,Louveira,App,BRL,0,4,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,Vitória de Santo Antão,App,BRL,1,20,"0,05","0,13","0,13",1,"0,13","1,00"
[download]Manutencao_Novembro,2021-11-17,Vitória de Santo Antão,App,BRL,0,19,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-21,Louveira,App,BRL,0,3,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,Vitória de Santo Antão,App,BRL,1,46,"0,02","0,14","0,14",1,"0,14","1,00"
[download]Manutencao_Novembro,2021-11-30,Louveira,App,BRL,0,4,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Santa Cruz do Capibaribe,App,BRL,0,12,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-24,Santa Cruz do Capibaribe,App,BRL,1,22,"0,05","0,31","0,31",1,"0,31","1,00"
[download]Manutencao_Novembro,2021-11-23,Santana do Ipanema,App,BRL,4,22,"0,18","0,48","1,91",4,"0,48","1,00"
[download]Manutencao_Novembro,2021-11-26,Icó,App,BRL,1,25,"0,04","0,81","0,81",1,"0,81","1,00"
[download]Manutencao_Novembro,2021-11-24,Itaberaba,App,BRL,3,42,"0,07","0,49","1,46",2,"0,73","0,67"
[download]Manutencao_Novembro,2021-11-29,Itaberaba,App,BRL,1,49,"0,02","0,02","0,02",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,Palmeira dos Índios,App,BRL,3,30,"0,10","0,31","0,93",2,"0,46","0,67"
[download]CARPINA/PE-Novembro,2021-11-23,Carpina,App,BRL,13,391,"0,03","0,58","7,49",10,"0,75","0,77"
[download]CARPINA/PE-Novembro,2021-11-10,Carpina,App,BRL,11,417,"0,03","0,3","3,3",6,"0,55","0,55"
[download]CARPINA/PE-Novembro,2021-11-26,Carpina,App,BRL,21,397,"0,05","0,4","8,44",12,"0,7","0,57"
[download]CARPINA/PE-Novembro,2021-11-16,Carpina,App,BRL,11,434,"0,03","0,32","3,47",6,"0,58","0,55"
[download]Manutencao_Novembro,2021-11-26,Salgueiro,App,BRL,1,15,"0,07","0,83","0,83",1,"0,83","1,00"
[download]Manutencao_Novembro,2021-11-19,Lajedo,App,BRL,0,5,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,Arapiraca,App,BRL,18,394,"0,05","0,23","4,06",9,"0,45","0,50"
[download]Manutencao_Novembro,2021-11-28,Atalaia,App,BRL,0,2,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-23,Serra Talhada,App,BRL,9,106,"0,08","0,53","4,79",5,"0,96","0,56"
[download]Manutencao_Novembro,2021-11-24,Jequié,App,BRL,2,123,"0,02","0,17","0,34",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-13,Itabaiana,App,BRL,1,29,"0,03","1,55","1,55",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,Itabaiana,App,BRL,19,62,"0,31","0,49","9,29",13,"0,71","0,68"
[download]Manutencao_Novembro,2021-11-19,Louveira,App,BRL,0,5,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-22,Abreu e Lima,App,BRL,0,1,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-23,Abreu e Lima,App,BRL,0,1,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,Jacobina,App,BRL,2,33,"0,06","0,18","0,36",2,"0,18","1,00"
[download]Manutencao_Novembro,2021-11-20,São Miguel dos Campos,App,BRL,0,9,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-22,Itapetinga,App,BRL,2,33,"0,06","0,12","0,24",1,"0,24","0,50"
[download]Manutencao_Novembro,2021-11-27,Santana do Ipanema,App,BRL,1,30,"0,03","0,43","0,43",1,"0,43","1,00"
[download]Manutencao_Novembro,2021-11-13,Cruz das Almas,App,BRL,0,2,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,Assú,App,BRL,0,13,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,Simão Dias,App,BRL,1,5,"0,20","0,3","0,3",1,"0,3","1,00"
[download]Manutencao_Novembro,2021-11-20,Simão Dias,App,BRL,6,15,"0,40","0,47","2,83",4,"0,71","0,67"
[download]Manutencao_Novembro,2021-11-30,Arcoverde,App,BRL,6,43,"0,14","0,53","3,16",6,"0,53","1,00"
[download]Manutencao_Novembro,2021-11-15,Escada,App,BRL,0,7,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-24,Iguatu,App,BRL,6,74,"0,08","0,43","2,56",3,"0,85","0,50"
[download]Manutencao_Novembro,2021-11-23,Propriá,App,BRL,0,6,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-28,Cascavel,App,BRL,0,28,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-23,Irecê,App,BRL,1,26,"0,04","0,5","0,5",1,"0,5","1,00"
[download]Manutencao_Novembro,2021-11-15,Irecê,App,BRL,1,3,"0,33","0,67","0,67",1,"0,67","1,00"
[download]Manutencao_Novembro,2021-11-28,Itanhaém,App,BRL,0,65,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-27,Cajazeiras,App,BRL,9,31,"0,29","0,37","3,32",7,"0,47","0,78"
[download]Manutencao_Novembro,2021-11-29,Propriá,App,BRL,0,10,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-18,Propriá,App,BRL,0,7,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Irecê,App,BRL,4,18,"0,22","0,66","2,62",3,"0,87","0,75"
[download]Manutencao_Novembro,2021-11-21,Pilar,App,BRL,2,22,"0,09","0,22","0,44",2,"0,22","1,00"
[download]Manutencao_Novembro,2021-11-28,Pilar,App,BRL,1,24,"0,04","0,29","0,29",1,"0,29","1,00"
[download]Manutencao_Novembro,2021-11-13,Dias d'Ávila,App,BRL,0,11,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-20,Dias d'Ávila,App,BRL,1,37,"0,03","0,08","0,08",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-19,Serra Talhada,App,BRL,16,75,"0,21","0,46","7,42",13,"0,57","0,81"
[download]Manutencao_Novembro,2021-11-29,Farroupilha,App,BRL,1,14,"0,07","0,03","0,03",1,"0,03","1,00"
[download]Manutencao_Novembro,2021-11-19,Lagarto,App,BRL,13,59,"0,22","0,45","5,91",10,"0,59","0,77"
[download]Manutencao_Novembro,2021-11-21,Rolândia,App,BRL,0,36,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-20,Candeias,App,BRL,7,25,"0,28","0,55","3,85",5,"0,77","0,71"
[download]Manutencao_Novembro,2021-11-20,Bom Jesus da Lapa,App,BRL,0,14,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-24,Bom Jesus da Lapa,App,BRL,0,44,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-22,Candeias,App,BRL,3,41,"0,07","0,33","0,98",3,"0,33","1,00"
[download]Manutencao_Novembro,2021-11-12,São Miguel dos Campos,App,BRL,2,29,"0,07","1,01","2,03",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,São Miguel dos Campos,App,BRL,1,26,"0,04","0,19","0,19",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-12,Tobias Barreto,App,BRL,1,9,"0,11","0,61","0,61",1,"0,61","1,00"
[download]Manutencao_Novembro,2021-11-16,Itapetinga,App,BRL,1,13,"0,08","0,07","0,07",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Pirassununga,App,BRL,0,15,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Santana do Ipanema,App,BRL,1,6,"0,17","0,07","0,07",1,"0,07","1,00"
[download]Manutencao_Novembro,2021-11-21,Cruz das Almas,App,BRL,0,6,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-19,Assú,App,BRL,1,40,"0,03","0,12","0,12",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Palmeira dos Índios,App,BRL,2,4,"0,50","1,95","3,89",2,"1,95","1,00"
[download]Manutencao_Novembro,2021-11-28,Penedo,App,BRL,3,60,"0,05","0,14","0,42",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,Pojuca,App,BRL,0,7,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-19,Sousa,App,BRL,5,38,"0,13","0,36","1,81",5,"0,36","1,00"
[download]Manutencao_Novembro,2021-11-21,Salto de Pirapora,App,BRL,0,11,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-29,Salto de Pirapora,App,BRL,1,51,"0,02","0,06","0,06",0,0,"0,00"
[download]Toritama/PE-Novembro,2021-11-22,Toritama,App,BRL,39,661,"0,06","0,83","32,46",14,"2,32","0,36"
[download]Manutencao_Novembro,2021-11-16,Carpina,App,BRL,0,47,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-25,Itanhaém,App,BRL,0,80,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,Pilar,App,BRL,0,6,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-21,Catolé do Rocha,App,BRL,0,7,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-25,Penedo,App,BRL,0,93,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-23,Sousa,App,BRL,11,42,"0,26","0,42","4,66",7,"0,67","0,64"
