Nome da campanha,Nome do conjunto de anúncios,Dia,Região,Status de veiculação,Nível de veiculação,Nome da campanha,Tipo de resultado,Resultados,Alcance,Impressões,Valor gasto (BRL),Custo por resultado,Frequência,Cliques no link únicos,Cliques (todos),CTR único (taxa de cliques no link),CTR (taxa de cliques no link),Instalações do aplicativo,Custo por instalação de aplicativo,Ativações de aplicativos,Ativações do aplicativo únicas,Custo por ativação de aplicativo,Custo por ativação do aplicativo única,Início dos relatórios,Término dos relatórios
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-22,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,282,555,2.03,1.02,1.968085106,2,2,0.709219858,0.36036036,,,67,23,,0.08826087,2021-12-22,2021-12-22
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-22,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,240,404,1.54,0.77,1.683333333,2,2,0.833333333,0.495049505,,,62,30,,0.05133333,2021-12-22,2021-12-22
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-22,Piauí,active,adset,Traffic||Branding geral||Dezembro,,,92,178,0.47,,1.934782609,,0,0,,,,5,5,,0.094,2021-12-22,2021-12-22
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-22,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,9,942,1844,7.67,0.85,1.957537155,9,9,0.955414013,0.488069414,,,379,161,,0.04763975,2021-12-22,2021-12-22
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-22,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,14,1282,2062,9.10,0.65,1.608424337,13,14,1.014040562,0.678952473,,,193,88,,0.10340909,2021-12-22,2021-12-22
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-22,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,58,91,0.43,0.43,1.568965517,1,1,1.724137931,1.098901099,,,20,8,,0.05375,2021-12-22,2021-12-22
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-22,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,46,71,0.28,,1.543478261,,0,0,,,,4,1,,0.28,2021-12-22,2021-12-22
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-22,Goiás,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,46,68,0.31,0.16,1.47826087,2,2,4.347826087,2.941176471,,,,,,,2021-12-22,2021-12-22
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-22,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,6,11,0.05,,1.833333333,,0,0,,,,,,,,2021-12-22,2021-12-22
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-22,Pará,active,adset,Traffic||Branding geral||Dezembro,,,2,4,0.02,,2,,0,0,,,,,,,,2021-12-22,2021-12-22
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-22,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,1,1,0.00,,1,,0,0,,,,,,,,2021-12-22,2021-12-22
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-22,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,24,4048,5335,24.41,1.02,1.317934783,24,29,0.592885375,0.449859419,,,910,436,,0.05599032,2021-12-22,2021-12-22
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-22,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,32,2300,4070,15.84,0.50,1.769565217,32,35,1.391304348,0.786240786,,,554,255,,0.06211765,2021-12-22,2021-12-22
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-21,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,4,7,0.04,,1.75,,0,0,,,,,,,,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,6,6,0.04,,1,,0,0,,,,,,,,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-21,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,12,1280,2248,9.21,0.77,1.75625,12,13,0.9375,0.533807829,,,202,90,,0.10233333,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-21,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,10,1020,1962,7.84,0.78,1.923529412,10,10,0.980392157,0.509683996,,,616,223,,0.03515695,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-21,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,11,938,1637,6.02,0.55,1.745202559,11,12,1.172707889,0.671960904,,,391,156,,0.03858974,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-21,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,4,478,712,2.68,0.67,1.489539749,4,7,0.836820084,0.561797753,,,47,33,,0.08121212,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-21,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,374,567,1.82,0.91,1.516042781,2,2,0.534759358,0.352733686,,,44,27,,0.06740741,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-21,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,286,477,2.08,1.04,1.667832168,2,2,0.699300699,0.419287212,,,62,33,,0.0630303,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-21,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,3,3,0.01,,1,,0,0,,,,,,,,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-21,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,76,144,0.32,0.16,1.894736842,2,2,2.631578947,1.388888889,,,22,12,,0.02666667,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-21,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,,,62,89,0.25,,1.435483871,,0,0,,,,9,5,,0.05,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-21,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,38,75,0.23,,1.973684211,,0,0,,,,5,1,,0.23,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-21,Goiás,active,adset,Traffic||Branding geral||Dezembro,,,50,59,0.34,,1.18,,0,0,,,,7,5,,0.068,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Federal District,active,adset,Traffic||Branding geral||Dezembro,,,0,1,0.02,,0,,0,0,,,,,,,,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,0,3,0.00,,0,,0,0,,,,,,,,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,32,36,0.14,0.14,1.125,1,1,3.125,2.777777778,,,1,1,,0.14,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Pará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,8,60,0.30,0.15,7.5,2,2,25,3.333333333,,,8,8,,0.0375,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,136,176,0.50,,1.294117647,,0,0,,,,38,4,,0.125,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Goiás,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,112,223,1.14,1.14,1.991071429,1,1,0.892857143,0.448430493,,,17,12,,0.095,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,,,288,413,1.07,,1.434027778,,1,0,,,,101,48,,0.02229167,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,552,660,1.89,0.95,1.195652174,2,2,0.362318841,0.303030303,,,129,64,,0.02953125,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,824,1096,5.11,5.11,1.330097087,1,2,0.121359223,0.091240876,,,85,48,,0.10645833,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,6,1080,1487,5.01,0.84,1.376851852,6,9,0.555555556,0.403496974,,,419,160,,0.0313125,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,10,1680,2297,7.47,0.75,1.367261905,10,10,0.595238095,0.435350457,,,503,228,,0.03276316,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,12,3904,5331,17.37,1.45,1.365522541,12,17,0.307377049,0.225098481,,,1570,636,,0.02731132,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,20,4808,6456,23.73,1.19,1.342762063,19,30,0.395174709,0.309789343,,,1173,528,,0.04494318,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,22,5896,7492,25.54,1.16,1.270691995,21,30,0.356173677,0.293646556,,,3451,1356,,0.01883481,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-21,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,38,11112,14702,54.12,1.42,1.323074154,37,60,0.332973362,0.258468236,,,4161,1684,,0.03213777,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-21,Pará,active,adset,Traffic||Branding geral||Dezembro,,,4,10,0.01,,2.5,,0,0,,,,,,,,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-21,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,27,2506,4574,16.98,0.63,1.825219473,27,27,1.077414206,0.59029296,,,695,257,,0.06607004,2021-12-21,2021-12-21
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,1,1,0.00,,1,,0,0,,,,,,,,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,24,30,0.13,,1.25,,0,0,,,,1,1,,0.13,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,6,6,0.04,,1,,0,0,,,,,,,,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,4,4,0.01,,1,,0,0,,,,,,,,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,Pará,active,adset,Traffic||Branding geral||Dezembro,,,6,6,0.02,,1,,0,0,,,,,,,,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,Maranhão,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,42,72,0.24,0.24,1.714285714,1,1,2.380952381,1.388888889,,,4,4,,0.06,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,Goiás,active,adset,Traffic||Branding geral||Dezembro,,,50,77,0.30,,1.54,,0,0,,,,2,2,,0.15,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,,,52,79,0.37,,1.519230769,,0,0,,,,6,4,,0.0925,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,80,133,0.45,0.45,1.6625,1,1,1.25,0.751879699,,,29,11,,0.04090909,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,272,454,1.54,1.54,1.669117647,1,2,0.367647059,0.220264317,,,84,31,,0.04967742,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,426,692,2.68,1.34,1.624413146,2,4,0.469483568,0.289017341,,,16,13,,0.20615385,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,4,902,1491,5.77,1.44,1.652993348,4,5,0.44345898,0.268276325,,,301,129,,0.04472868,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,21,980,1762,7.96,0.38,1.797959184,20,24,2.040816327,1.191827469,,,512,207,,0.03845411,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,11,1406,2164,9.39,0.85,1.539118065,11,13,0.782361309,0.50831793,,,215,108,,0.08694444,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,30,2400,4014,15.46,0.52,1.6725,27,32,1.125,0.747384155,,,708,285,,0.05424561,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,3,334,516,1.71,0.57,1.54491018,3,4,0.898203593,0.581395349,,,87,30,,0.057,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-20,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,2,2,0.01,,1,,0,0,,,,,,,,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,Maranhão,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,136,176,0.60,0.60,1.294117647,1,1,0.735294118,0.568181818,,,35,16,,0.0375,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,Pará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,8,39,0.14,0.14,4.875,1,1,12.5,2.564102564,,,1,,,,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,0,1,0.00,,0,,0,0,,,,,,,,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,53,11464,14568,53.87,1.02,1.270760642,53,67,0.462316818,0.363811093,,,3428,1488,,0.03620296,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,24,6192,7563,27.74,1.16,1.221414729,24,35,0.387596899,0.317334391,,,1294,716,,0.03874302,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,25,6120,7197,25.33,1.01,1.175980392,22,28,0.359477124,0.347366958,,,3003,1168,,0.02168664,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,26,4000,5424,18.17,0.70,1.356,26,31,0.65,0.479351032,,,1736,680,,0.02672059,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,11,1600,2101,7.03,0.64,1.313125,11,12,0.6875,0.523560209,,,468,196,,0.03586735,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,6,1056,1430,4.64,0.77,1.354166667,6,7,0.568181818,0.41958042,,,340,156,,0.02974359,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,6,992,1216,5.79,0.97,1.225806452,6,8,0.60483871,0.493421053,,,74,44,,0.13159091,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,Piauí,active,adset,Traffic||Branding geral||Dezembro,,,560,617,1.53,,1.101785714,,1,0,,,,106,52,,0.02942308,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,336,434,1.07,1.07,1.291666667,1,2,0.297619048,0.230414747,,,113,40,,0.02675,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-20,Goiás,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,3,216,218,0.78,0.26,1.009259259,3,3,1.388888889,1.376146789,,,1,,,,2021-12-20,2021-12-20
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,1,1,0.01,,1,,0,0,,,,,,,,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,4,4,0.02,,1,,0,0,,,,,,,,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,2,7,0.00,,3.5,,0,0,,,,,,,,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,Pará,active,adset,Traffic||Branding geral||Dezembro,,,6,14,0.03,,2.333333333,,0,0,,,,,,,,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Maranhão,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,72,145,0.49,0.25,2.013888889,1,2,1.388888889,1.379310345,,,65,20,,0.0245,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,Goiás,active,adset,Traffic||Branding geral||Dezembro,,,60,79,0.31,,1.316666667,,0,0,,,,2,1,,0.31,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,Maranhão,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,38,81,0.24,0.24,2.131578947,1,1,2.631578947,1.234567901,,,10,4,,0.06,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,64,127,0.33,0.33,1.984375,1,1,1.5625,0.787401575,,,23,7,,0.04714286,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,Ceará,active,adset,Traffic||Branding geral||Dezembro,,,244,458,1.72,,1.87704918,,1,0,,,,103,46,,0.0373913,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Goiás,active,adset,Traffic||Branding geral||Dezembro,,,152,180,0.60,,1.184210526,,0,0,,,,7,4,,0.15,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,440,726,2.74,2.74,1.65,1,1,0.227272727,0.137741047,,,53,28,,0.09785714,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,8,862,1449,5.35,0.67,1.680974478,8,8,0.928074246,0.5521049,,,577,183,,0.02923497,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,14,1034,1952,9.48,0.68,1.887814313,13,16,1.257253385,0.717213115,,,832,266,,0.0356391,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,17,1378,2248,9.51,0.56,1.631349782,17,18,1.233671988,0.756227758,,,339,128,,0.07429688,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,25,2486,4239,16.84,0.67,1.705148833,25,30,1.005631537,0.589761736,,,1109,361,,0.0466482,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,4,1608,2156,7.40,1.85,1.34079602,4,6,0.248756219,0.185528757,,,652,236,,0.03135593,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,17,3864,5034,16.63,0.98,1.302795031,17,20,0.439958592,0.337703615,,,2668,904,,0.01839602,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,24,5352,7024,25.72,1.07,1.312406577,20,29,0.373692078,0.341685649,,,4994,1580,,0.01627848,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,27,5768,7770,30.41,1.13,1.347087379,27,42,0.468099861,0.347490347,,,1851,668,,0.04552395,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,49,10264,13555,51.58,1.05,1.32063523,45,65,0.438425565,0.361490225,,,5636,1856,,0.02779095,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,50,67,0.18,0.18,1.34,1,1,2,1.492537313,,,5,2,,0.09,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-19,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,338,547,1.81,0.91,1.618343195,1,2,0.295857988,0.365630713,,,108,36,,0.05027778,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Federal District,active,adset,Traffic||Branding geral||Dezembro,,,0,1,0.01,,0,,0,0,,,,,,,,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,8,9,0.06,,1.125,,0,0,,,,,,,,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,,,360,401,1.27,,1.113888889,,0,0,,,,191,36,,0.03527778,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,520,592,1.59,1.59,1.138461538,1,1,0.192307692,0.168918919,,,130,52,,0.03057692,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,4,960,1242,5.80,1.45,1.29375,4,6,0.416666667,0.322061192,,,98,64,,0.090625,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,5,888,1282,4.61,0.92,1.443693694,5,7,0.563063063,0.390015601,,,441,172,,0.02680233,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,4,4,0.03,,1,,0,0,,,,,,,,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Pará,active,adset,Traffic||Branding geral||Dezembro,,,16,42,0.18,,2.625,,0,0,,,,,,,,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-19,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,24,33,0.14,,1.375,,0,0,,,,,,,,2021-12-19,2021-12-19
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,18,1036,1981,9.48,0.53,1.912162162,17,19,1.640926641,0.908632004,,,617,233,,0.0406867,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,5,248,454,1.90,0.38,1.830645161,5,5,2.016129032,1.101321586,,,74,30,,0.06333333,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,5,290,476,1.87,0.37,1.64137931,4,5,1.379310345,1.050420168,,,66,33,,0.05666667,2021-12-18,2021-12-18
