Nome da campanha,Nome do conjunto de anúncios,Dia,Região,Status de veiculação,Nível de veiculação,Nome da campanha,Tipo de resultado,Resultados,Alcance,Impressões,Valor gasto (BRL),Custo por resultado,Frequência,Cliques no link únicos,Cliques (todos),CTR único (taxa de cliques no link),CTR (taxa de cliques no link),Instalações do aplicativo,Custo por instalação de aplicativo,Ativações de aplicativos,Ativações do aplicativo únicas,Custo por ativação de aplicativo,Custo por ativação do aplicativo única,Início dos relatórios,Término dos relatórios,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,2,0.01,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,672,923,3.14,1.05,1.373511905,3,3,0.446428571,0.325027086,0,0,404,136,0.01,0.02308824,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,376,427,1.83,0.00,1.135638298,0,0,0,0,0,0,123,80,0.01,0.022875,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,26,4992,5645,24.41,0.94,1.130809295,24,34,0.480769231,0.460584588,0,0,1749,716,0.01,0.03409218,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,228,228,0.90,0.00,1,0,0,0,0,0,0,68,44,0.01,0.02045455,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,128,128,0.61,0.61,1,1,1,0.78125,0.78125,0,0,23,16,0.01,0.038125,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,48,92,0.33,0.00,1.916666667,0,0,0,0,0,0,39,24,0.01,0.01375,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,216,323,1.14,1.14,1.49537037,1,2,0.462962963,0.309597523,0,0,154,60,0.01,0.019,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,8,15,0.14,0.00,1.875,0,1,0,0,0,0,3,0,0.01,0,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,8,14,0.05,0.00,1.75,0,0,0,0,0,0,2,2,0.01,0.025,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,10,10,0.03,0.00,1,0,0,0,0,0,0,3,3,0.01,0.01,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,152,166,0.73,0.00,1.092105263,0,0,0,0,0,0,30,16,0.01,0.045625,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Minas Gerais,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,2,0.00,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,421,421,1.61,0.00,1,0,0,0,0,0,0,116,68,0.01,0.02367647,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,13,1368,1836,8.73,0.67,1.342105263,11,19,0.804093567,0.708061002,0,0,252,108,0.01,0.08083333,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,43,7704,8772,37.55,0.87,1.138629283,42,52,0.54517134,0.490196078,0,0,3410,1424,0.01,0.02636938,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,21,4424,5773,25.74,1.23,1.304927667,20,32,0.452079566,0.363762342,0,0,1458,576,0.01,0.0446875,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,14,4048,4206,16.27,1.16,1.039031621,14,20,0.345849802,0.332857822,0,0,2837,872,0.01,0.01865826,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,15,2912,3670,13.73,0.92,1.260302198,14,19,0.480769231,0.408719346,0,0,1632,624,0.01,0.02200321,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,19,3376,4039,14.86,0.78,1.196386256,16,21,0.473933649,0.470413469,0,0,2283,828,0.01,0.01794686,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,7,1320,1625,7.41,1.06,1.231060606,7,10,0.53030303,0.430769231,0,0,514,172,0.01,0.0430814,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,784,915,3.50,0.00,1.167091837,0,0,0,0,0,0,329,160,0.01,0.021875,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,38,6771,7967,37.96,1.00,1.176635652,34,45,0.502141486,0.476967491,0,0,2686,1128,0.01,0.03365556,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,34,4128,5150,25.17,0.74,1.247577519,32,48,0.775193798,0.660194175,0,0,1145,528,0.01,0.04766226,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,12,2904,3584,15.63,1.30,1.23415978,12,16,0.41322314,0.334821429,0,0,1827,636,0.01,0.02457125,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,15,2524,2930,12.69,0.85,1.160855784,14,21,0.554675119,0.511945392,0,0,1201,432,0.01,0.02936995,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,11,1216,1634,8.99,0.82,1.34375,11,15,0.904605263,0.673194614,0,0,309,120,0.01,0.07490379,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,7,1144,1431,6.99,1.00,1.250874126,7,11,0.611888112,0.489168414,0,0,396,136,0.01,0.05138823,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,5,608,854,4.21,0.84,1.404605263,5,8,0.822368421,0.585480094,0,0,270,96,0.01,0.04384663,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,4,7,0.01,0.00,1.75,0,0,0,0,0,0,0,0,0.01,0,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,256,306,1.09,0.00,1.1953125,0,0,0,0,0,0,84,48,0.01,0.02270443,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,124,158,0.99,0.49,1.274193548,1,2,0.806451613,1.265822785,0,0,44,28,0.01,0.03535107,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,108,136,0.61,0.61,1.259259259,1,2,0.925925926,0.735294118,0,0,37,4,0.01,0.15247379,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,44,44,0.22,0.00,1,0,0,0,0,0,0,16,4,0.01,0.05499055,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,16,18,0.07,0.00,1.125,0,0,0,0,0,0,0,0,0.01,0,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,4,4,0.03,0.00,1,0,0,0,0,0,0,1,1,0.01,0.02999484,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Federal District,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,1,0.00,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,372,388,1.68,0.84,1.043010753,2,2,0.537634409,0.515463918,0,0,116,52,0.01,0.03230214,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-20,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,18,0.05,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,0,12,0.08,0.08,0,1,1,0,8.333333333,0,0,2,0,0.01,0,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,5,644,959,5.23,1.05,1.489130435,5,7,0.776397516,0.521376434,0,0,187,84,0.01,0.06225113,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,44,44,0.24,0.00,1,0,1,0,0,0,0,16,12,0.01,0.01999654,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,14,4148,4891,20.76,1.48,1.179122469,14,19,0.337512054,0.286240033,0,0,3066,1068,0.01,0.01943484,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,17,3660,4393,21.63,1.27,1.200273224,17,22,0.464480874,0.386979285,0,0,941,448,0.01,0.0482729,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,13,3020,3624,14.59,1.12,1.2,12,15,0.397350993,0.358719647,0,0,1802,656,0.01,0.02223701,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,7,1004,1127,5.09,0.73,1.12250996,7,7,0.697211155,0.621118012,0,0,323,152,0.01,0.03348105,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,40,7371,8641,41.25,1.03,1.172296839,39,46,0.529100529,0.462909385,0,0,3019,1268,0.01,0.0325338,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,692,843,3.31,3.31,1.218208092,1,2,0.144508671,0.118623962,0,0,232,84,0.01,0.03939795,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,84,102,0.37,0.00,1.214285714,0,0,0,0,0,0,7,7,0.01,0.052848,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,336,336,1.61,0.54,1,3,7,0.892857143,0.892857143,0,0,86,44,0.01,0.03658458,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,2,2,0.01,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,105,105,0.59,0.00,1,0,0,0,0,0,0,15,0,0.01,0,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-20,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,180,203,0.84,0.00,1.127777778,0,0,0,0,0,0,66,32,0.01,0.02624546,2021-11-20,2021-11-20,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,658,763,3.41,1.70,1.159574468,2,3,0.303951368,0.262123198,0,0,193,108,0.01,0.03156465,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,35,7184,8262,40.51,1.16,1.150055679,32,48,0.445434298,0.423626241,0,0,2244,1032,0.01,0.03925298,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,14,3441,4053,18.35,1.31,1.177855275,14,18,0.406858471,0.345423143,0,0,1802,648,0.01,0.02831897,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,28,3329,4002,19.78,0.71,1.202162812,27,37,0.811054371,0.699650175,0,0,815,368,0.01,0.05373936,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,9,2970,3678,16.08,1.79,1.238383838,9,17,0.303030303,0.244698206,0,0,1283,512,0.01,0.03140241,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,7,1029,1186,5.78,0.83,1.152575316,7,10,0.680272109,0.590219224,0,0,347,152,0.01,0.03803497,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,6,793,1068,6.31,1.05,1.346784363,6,6,0.756620429,0.561797753,0,0,250,104,0.01,0.0606693,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,283,330,1.71,1.71,1.166077739,1,1,0.35335689,0.303030303,0,0,63,24,0.01,0.07143579,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,68,97,0.46,0.46,1.426470588,1,1,1.470588235,1.030927835,0,0,31,4,0.01,0.11462952,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,199,246,1.19,0.40,1.236180905,3,4,1.507537688,1.219512195,0,0,62,24,0.01,0.0494236,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,30,30,0.14,0.00,1,0,0,0,0,0,0,6,6,0.01,0.02325816,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,11,0.01,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Minas Gerais,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,1,0.00,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,8,10,0.06,0.00,1.25,0,0,0,0,0,0,0,0,0.01,0,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,96,117,0.69,0.69,1.21875,1,1,1.041666667,0.854700855,0,0,20,16,0.01,0.04298607,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-19,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,1,1,0.01,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,160,165,1.00,1.00,1.03125,1,1,0.625,0.606060606,0,0,11,6,0.01,0.16610822,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,5,243,288,1.66,0.33,1.185185185,2,7,0.823045267,1.736111111,0,0,59,38,0.01,0.04380012,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,299,342,1.51,0.00,1.143812709,0,0,0,0,0,0,64,32,0.01,0.04734084,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,4,6,0.03,0.00,1.5,0,0,0,0,0,0,0,0,0.01,0,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,5,5,0.03,0.00,1,0,0,0,0,0,0,1,0,0.01,0,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Federal District,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,2,0.02,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Minas Gerais,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,1,0.01,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,72,94,0.33,0.00,1.305555556,0,0,0,0,0,0,26,6,0.01,0.05481571,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,1117,1356,6.62,2.21,1.21396598,3,3,0.268576544,0.221238938,0,0,290,114,0.01,0.05805045,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,13,1117,1618,9.13,0.70,1.448522829,13,18,1.163831692,0.803461063,0,0,258,132,0.01,0.06916142,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,4,2322,2786,12.24,3.06,1.199827735,4,7,0.172265289,0.143575018,0,0,911,382,0.01,0.03203888,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,15,2581,3064,15.31,1.02,1.187136769,15,22,0.581170089,0.489556136,0,0,1257,512,0.01,0.02989948,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,27,3323,4225,21.78,0.81,1.271441469,25,35,0.75233223,0.639053254,0,0,728,346,0.01,0.06293869,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,43,6503,7807,39.81,0.93,1.200522836,42,60,0.645855759,0.550787755,0,0,2068,864,0.01,0.04607196,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,555,763,3.21,1.60,1.374774775,2,3,0.36036036,0.262123198,0,0,163,80,0.01,0.04011514,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,16,19,0.12,0.00,1.1875,0,0,0,0,0,0,2,0,0.01,0,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-19,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,39,39,0.23,0.00,1,0,0,0,0,0,0,8,4,0.01,0.05730734,2021-11-19,2021-11-19,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,27,7172,8254,41.00,1.52,1.150864473,27,40,0.376464027,0.327114126,0,0,1753,884,0.01,0.04637596,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,16,3328,4061,20.22,1.26,1.220252404,16,23,0.480769231,0.393991628,0,0,690,352,0.01,0.05743806,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,22,3408,3873,17.09,0.78,1.136443662,20,26,0.58685446,0.568035115,0,0,1546,640,0.01,0.02670074,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,16,2836,3444,13.80,0.86,1.21438646,15,19,0.528913963,0.464576074,0,0,1039,360,0.01,0.03832992,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,1160,1235,6.26,2.09,1.064655172,3,7,0.25862069,0.24291498,0,0,298,140,0.01,0.0447103,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,10,944,1197,6.61,0.66,1.268008475,9,10,0.953389831,0.835421888,0,0,169,104,0.01,0.06355203,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,664,816,3.55,1.18,1.228915663,3,4,0.451807229,0.367647059,0,0,160,80,0.01,0.04437104,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,320,336,1.53,1.53,1.05,1,3,0.3125,0.297619048,0,0,70,24,0.01,0.06374432,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,160,228,0.88,0.88,1.425,1,3,0.625,0.438596491,0,0,30,16,0.01,0.0549951,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,114,114,0.66,0.33,1,2,2,1.754385965,1.754385965,0,0,35,12,0.01,0.0549951,2021-11-18,2021-11-18,0
